product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
c7b434e06698e7a2bef457be15a048d2,esporte_lazer,59,653,5,725,22,14,14
c7bcab3a7039340cf46705f43bab3ee2,cama_mesa_banho,60,341,1,1200,40,7,34
c7c27b5cbae5f0689560d8d154af7724,automotivo,39,1129,2,2050,90,13,18
c80525a7dab2df6000ca88a2e7197323,beleza_saude,56,587,2,275,18,11,13
c8078bb7927143cdb008e3563230ca61,bebes,40,1978,4,250,65,11,11
c829cd4f5382dfc97d9cb71af8619e79,utilidades_domesticas,58,1581,4,3975,41,31,31
c853cdc7ab9eab59b04f753cd9a2f27b,utilidades_domesticas,51,2780,1,400,18,19,14
c857b96593773e940454e76efa8eabb3,moveis_decoracao,55,133,1,700,35,4,30
c858f88f3de50584c39e8b4fafdd7d61,moveis_decoracao,57,2010,2,1450,69,11,11
c87a617241993d71f043ed39858daa43,beleza_saude,59,2141,1,475,36,18,21
c8894c0b162237058026ee80fe6a6f56,moveis_decoracao,55,802,4,400,50,3,25
c8a3354f3676a68d1d990112ee5f2b5a,automotivo,37,182,1,100,21,3,18
c8abdbe349a97073e7aebc795be55bd8,esporte_lazer,59,1569,3,2150,105,15,15
c8c969c3a6423f48df9fde8a13e6770b,cama_mesa_banho,52,662,1,550,28,4,22
c8cfa622661e047ea2499f8bce4731a5,bebes,56,628,2,650,24,14,18
c8d415e06ebd7a37c7a5b4a18641ca11,beleza_saude,53,1267,1,383,17,13,15
c8e7c2ef329fcda4a233e7e2f8bb8b7d,utilidades_domesticas,58,1245,1,200,16,12,11
c8f7df520102efbaf9927f5acf21b928,brinquedos,54,452,6,450,21,9,16
c904e2f76d44b7aed8979dd9f63f621f,bebes,54,756,4,600,24,13,18
c915ddfdd3e9d773e0939691e85f1d38,esporte_lazer,52,1421,1,1054,23,21,20
c91fd1bf3e75d3b29370483ffda5eee0,telefonia,60,751,6,350,17,4,12
c924e005748982a0f58ec549a7b5e353,relogios_presentes,41,224,3,400,19,9,15
c92a761aaccfb831d4220d44648f260a,ferramentas_jardim,55,485,6,100,18,8,12
c92f0e7b9d49a9543558d6532772441b,malas_acessorios,48,485,5,17550,73,20,47
c98f9b6939bc77914b077d6aa93cd97c,dvds_blu_ray,59,1085,1,200,20,2,14
c9996076c21558c4878c8d2fed12c45a,brinquedos,53,465,6,1867,25,18,25
c9af29e8a0c52866bb2c9f5f6344d9b2,moveis_decoracao,58,2037,2,650,69,11,11
c9c455f9fd8ca66d3ff7f90a249753b4,esporte_lazer,63,1599,5,500,25,14,22
c9c6fde711572c1ad99ca12728c6af00,telefonia,51,678,2,150,17,8,14
c9d067f785507045799795719e6e6131,esporte_lazer,57,1260,4,26500,105,70,20
c9dbe2eec19a8093cb5ac57486531c18,cama_mesa_banho,55,124,1,1375,30,6,22
c9e0665ea8ce2a04e4db1b53be9fc0d2,,,,,1683,34,21,23
c9f715b64f3ef33d99418422fdacd013,automotivo,60,1382,8,150,18,5,12
c9fa6a0dbc5b979d8c99f38c3c9c912f,consoles_games,50,481,4,100,16,3,13
ca00817d14c90f75f3695ef75030c907,relogios_presentes,58,427,1,1200,31,5,31
ca1a0f9d5386abb248034b9b18e2c981,eletronicos,43,566,1,215,19,10,14
ca349c4d87c594b4995fcc4fa9c0b77b,beleza_saude,45,374,3,200,20,3,30
ca38c039b717207dec906f4fa9a21db7,beleza_saude,53,3734,5,538,23,12,34
ca3d7d7b66676d1731e2fe13b5243c43,cool_stuff,39,1514,1,1700,28,36,27
ca4fe13c336a5399a892b4afabb17abb,alimentos_bebidas,54,314,1,1650,24,24,24
ca5c923962558430573f83661dbe36d6,pet_shop,59,747,2,1250,40,20,30
ca6d10d1487b13988e0241beaa7fa089,livros_interesse_geral,46,1047,2,1500,25,7,19
ca815d1a82897d9d4503e2e367931d03,cama_mesa_banho,54,204,1,2100,45,20,25
ca873fc3d2a6186b92f8c32d685012a6,telefonia,57,319,3,275,16,5,11
caa1675deee5711b3aff1e4f5946266f,eletronicos,55,1040,4,200,16,5,11
caaa713799b547352795c831a14f1c3c,pcs,60,1949,4,2600,16,31,39
cac9e5692471a0700418aa3400b9b2b1,bebes,57,2440,1,375,29,14,20
cad2db5e318d7283a234c517b2f28a42,cama_mesa_banho,60,259,1,1600,30,5,30
cae4c48440297651e8ff3c2d58d314d2,moveis_escritorio,50,2083,1,20500,58,28,58
cae7248e9bdfda82584faea19dbf793f,relogios_presentes,56,280,3,300,16,2,11
cae79e3b5c787c231543fa415a20b5cc,ferramentas_jardim,36,2213,1,350,45,45,12
caf540627b7914ab734c86495fdc95ee,moveis_decoracao,54,769,1,13300,45,35,45
cb0fe29b88df5b43cb3d434b6b0e8db4,utilidades_domesticas,31,909,4,1525,65,10,25
cb17b798ba889575385281b7ec2fc22b,automotivo,49,1208,4,1300,20,20,20
cb26d15d1b6eabaac7c0803774245884,esporte_lazer,54,1247,7,30000,86,67,35
cb3fe5272f5eb5d9c10f4274866bfc0c,telefonia,55,71,4,150,16,5,11
cb52e6775d816cbdadade36948e81fc8,esporte_lazer,41,2035,2,10000,40,34,44
cb61a9727a2f74ec0c80652f4d62e812,moveis_decoracao,47,1094,1,6833,52,52,17
cb6c1c21ebc9c153a7baf319c515657a,informatica_acessorios,24,718,2,200,41,2,29
cb81df0e3ccece253557f2a07df4727e,esporte_lazer,25,469,1,225,18,15,16
cb8209d6b80bfeffaef2d1f694aa93a9,automotivo,56,870,2,1000,30,15,32
cb92637d91f8267856d2143b6fc7bd9e,esporte_lazer,49,1806,4,250,22,14,11
cbbc2be2dd13b09f354a19a987e05924,moveis_escritorio,60,1252,1,7850,52,51,17
cbcf718a3400ee5b15ac8d78559e6bb6,beleza_saude,50,878,1,350,19,12,13
cbf065c6b1569d0a2f384856d3f27dc5,pet_shop,39,770,1,3875,33,33,33
cc2232dbef2c9fca23f4c7f6a19a42e3,eletroportateis,63,587,3,300,21,11,17
cc30e5a54e83c955899121be1223104e,consoles_games,39,382,3,150,20,2,15
cc3181a81384b6fc34602d49cb6068a6,eletrodomesticos_2,33,94,1,18450,68,21,42
cc3361c59c7af3bd862f41df044549e0,eletroportateis,49,588,1,6600,41,38,28
cc3e0004237b0c02f8fd95f943e1cebf,moveis_decoracao,27,296,1,350,17,26,17
cc3fa983a53e9876a42790033f06a9ad,cool_stuff,60,416,1,6730,34,28,29
cc5447118c174dcc6456c84ccb29e6f7,perfumaria,25,549,1,550,19,13,18
cc971e0365873137b8bef2ebad633e6f,cool_stuff,54,1001,1,2400,42,25,15
cc99f9e6673b4a99658d70f73c3bf1e6,moveis_decoracao,60,782,1,1150,37,5,28
cc9e875c2df286dbed83efe01191162c,la_cuisine,57,429,1,2700,85,7,40
cca44f5c2c4c50a416b7ee155a58b2ba,relogios_presentes,37,536,3,550,21,13,16
cca8e09ba6f2d35e44f05b3c936d644e,consoles_games,34,1413,1,150,20,3,18
ccab0a345f7929a38c73b0f978107e74,beleza_saude,59,879,1,6900,26,26,26
ccadfeab525a9eb1569983b66e5075c4,fashion_bolsas_e_acessorios,35,920,7,100,20,2,25
ccd42132afae2f1f5bfd5e27549c6ece,esporte_lazer,59,756,3,500,50,5,30
ccd686475dbff77b93871eae4754526b,brinquedos,60,528,2,3850,47,15,45
ccdf954ce1d166f00d312d6b461c046f,bebes,52,1578,3,14000,45,84,54
cce679660c66e6fbd5c8091dfd29e9cd,cama_mesa_banho,43,125,1,250,40,4,30
ccf965dc2dedc243ce245610ffcc1e6b,moveis_decoracao,33,106,2,250,20,20,20
cd0c6e2f80f5a0ea7e366b01bcb66154,telefonia,57,598,1,200,19,4,11
cd3f4942e46362adc32589ff1a90e3dc,utilidades_domesticas,19,203,1,4050,26,26,26
cd442924cc287cda38d9de01d285b263,beleza_saude,53,1014,1,200,30,12,16
cd4536501f4e8486f233ea0c0e7e1ee8,esporte_lazer,36,280,2,650,30,10,16
cd46a885543f0e169a49f1eb25c04e43,informatica_acessorios,58,1390,2,3475,54,13,48
cd48f265a63e13b762601f5f794c5fca,bebidas,48,859,3,175,23,21,21
cd594cc360d11f5d9cb49954a618d9bd,esporte_lazer,60,1341,5,7050,20,15,82
cd66fdcc09793a54b109fee14eee72cd,moveis_decoracao,22,792,1,600,16,17,16
cd6efbd49aaf6ab8c3eb9605aae7e942,papelaria,37,276,3,200,20,20,20
cd935d283d47f1050c505e1c39c48b67,esporte_lazer,32,658,5,281,30,14,25
cd98dfe8c9e4a7e14da489ba34f3a845,utilidades_domesticas,35,612,3,300,40,5,40
cdafffbe81c76e4cb8b1270523215c82,perfumaria,47,313,1,500,16,17,15
cdc67f292e1e8ca492ec7b16ab5bf299,cama_mesa_banho,55,117,2,800,60,8,60
cdd914e78124a73cc28a165cfc4a0bbc,livros_tecnicos,34,1580,1,1800,29,3,21
cde3bb853ac754da1e3ab62b7c2593a9,eletronicos,57,1356,2,225,21,11,16
cde89c19bf58d71bc836b1495a5ff123,bebes,58,646,1,550,99,3,65
ce149636a055d9eded4cde55da9ebd3b,fashion_underwear_e_moda_praia,52,624,1,200,42,4,14
ce169d5f9421a6f21e41a7bf54d0b98e,instrumentos_musicais,41,163,1,500,30,20,30
ce235414ec08d34580ffdc4fdb4825b0,esporte_lazer,49,724,1,345,18,15,15
ce582a7aa032280b20a5f169195202e7,bebes,30,309,1,150,16,5,16
ce5a07feea47b22089fc735f70ae4931,,,,,150,16,7,13
ce70f38a331fdfa7ff89181756f091eb,utilidades_domesticas,55,1733,6,4650,25,25,25
ce99c3515272dee739f2d3eddae0f2cf,relogios_presentes,50,687,2,575,37,9,11
ceb9200bc33732558224476d75815c32,utilidades_domesticas,60,922,5,975,41,36,12
cebad0ed16ecd450b97d2be843d3da86,,,,,800,16,20,15
cebff45f1d1558430be0e07ac0df6a68,automotivo,56,960,3,1400,30,30,30
cec09725da5ed01471d9a505e7389d37,esporte_lazer,52,1197,1,2500,20,11,11
cee13c9267bd4ee40fed850b5a4ecfa6,pet_shop,51,422,3,100,27,9,26
ceea7d6ebaeb5a3620c2b43ff85dc13f,construcao_ferramentas_construcao,50,490,2,550,35,8,30
cf262d646b27e22488de0494b5d08da0,utilidades_domesticas,63,807,13,1900,27,23,35
cf36ff4eff95a0e88ade26f685c1f8a1,moveis_decoracao,49,598,2,500,80,20,20
cf5407ad3a5c603fa46d5c2613661a09,pet_shop,49,410,2,8750,45,28,45
cf67ebdec22e11186b2129b5852f981b,automotivo,58,267,2,1550,16,10,20
cf69d780077ed6cd5369b53aa63cd0d3,moveis_decoracao,46,700,2,8500,50,10,41
cf8316c961640d38321241895b7811c2,cama_mesa_banho,56,189,1,1800,46,3,34
cf857bce01d442bb8631a548a4432def,bebes,56,1123,4,1533,39,13,32
cf8587a915960e2a8b57c5db574239ad,relogios_presentes,40,650,2,500,19,9,15
cf88e5bfdc37eafcb2130a618e815438,automotivo,58,1102,2,1800,34,40,19
cf8c83ef74f69705d1bec196473b1b45,cama_mesa_banho,36,183,1,600,20,40,30
cf92691b3ee30045224020f9ae5ae42c,perfumaria,51,632,2,467,18,12,18
cfb763496d9fc48751a27db4fd02aa2d,cama_mesa_banho,38,168,2,350,25,9,19
cfb79bfbdaf59cfe2e9ae0a071451f32,cama_mesa_banho,44,445,1,550,30,3,19
cfbd417c9c7f510b60243124a6489883,telefonia,59,636,2,225,17,4,12
cfbd9afef85eecef5aecf32844d2bc07,brinquedos,60,145,5,4450,39,30,29
cfd652b39b87b4e06cf4ea106a32db47,cool_stuff,33,659,1,1250,42,25,15
cfe6e9c01d0bbb5df9a75f0e3286baa9,bebes,47,224,2,1200,75,15,50
cff80bb3d5c12a024ae5860a6475c472,relogios_presentes,57,612,1,278,14,9,18
cffa43acc63e8225bb6889f3c3bd74e3,beleza_saude,57,991,1,217,17,13,15
d00af18ab556193d160b6ce26d232a96,esporte_lazer,42,2498,1,3000,22,31,22
d017a2151d543a9885604dc62a3d9dcc,fashion_bolsas_e_acessorios,59,93,7,250,16,2,11
d04857e7b4b708ee8b8b9921163edba3,informatica_acessorios,33,1127,2,450,16,4,20
d04bbac48960ecb7ea311b00ca6e1cb7,industria_comercio_e_negocios,52,784,4,11325,18,105,30
d04e48982547095af81c231c3d581cb6,relogios_presentes,56,528,2,292,18,10,15
d06466afa11453b6450b70992c90ece7,beleza_saude,57,821,1,550,20,12,12
d070415dddac66bcbc0a2e4f253c0f81,automotivo,21,2566,1,20100,61,61,37
d07c0177e489e871713b83a518446ac7,utilidades_domesticas,56,869,1,1750,30,30,30
d0a672bae47ae7c26b8e1e2ec152edcf,utilidades_domesticas,42,225,1,6513,64,37,38
d0b92134fa97a1ead038775a821847ea,moveis_decoracao,47,1048,1,400,35,7,27
d0efdc4a1cc12f88f6a290fda8861fa7,cama_mesa_banho,50,234,1,900,38,6,29
d0fe4295267f15ccaceac4fb233d8c9a,informatica_acessorios,52,398,1,350,20,2,26
d0fec025748a38a25d8f8adc72e874de,,,,,1100,26,10,20
d1133fab4bf2da55f3ebdd4de51d8587,relogios_presentes,60,732,2,600,25,6,24
d121a42e2416f999dc353f81efcdd5f4,perfumaria,60,71,1,300,18,9,14
d13a4acdb64c202e774e815db547e108,beleza_saude,60,919,1,150,22,3,15
d159157f1837c548e960ea0e9b00b259,esporte_lazer,59,1571,3,1300,105,15,15
d169836257fb54117a84c70913117d6f,informatica_acessorios,45,229,2,200,16,22,16
d19c5ff1a4d4e8b0558536d57cf43cf7,construcao_ferramentas_ferramentas,57,1430,8,4700,35,25,25
d19e5d8dfe80f249d215c3e5f9a4b6d2,cama_mesa_banho,57,329,1,8550,50,20,45
d1a7965ac8d6ae62c9c1984434227cb6,informatica_acessorios,45,663,2,1100,30,30,20
d1b14769ad38ee9ef08409cc3ecbb778,esporte_lazer,37,420,1,2700,85,6,23
d1b8f5983d9573c8e523b8c56a59497d,fashion_bolsas_e_acessorios,39,582,6,150,16,9,20
d1c427060a0f73f6b889a5c7c61f2ac4,informatica_acessorios,59,1893,1,6550,20,20,20
d1ca56960d19af6d4eccf7fa11ec6fca,moveis_sala,30,510,2,3973,61,28,61
d2085f7e0f9533605386960fc7e987ec,ferramentas_jardim,40,207,4,150,16,2,11
d2239567438e335a463191a43f2f02ff,brinquedos,59,1849,3,2400,16,50,22
d22f287512fb5bda6efc5c8e6216c6db,beleza_saude,27,408,1,1450,41,40,13
d2347fba1e60ea51f533960fc555baff,moveis_decoracao,39,94,5,300,16,5,20
d248fe1e952b5b5d62572369cc23ac3c,relogios_presentes,34,608,3,600,23,19,15
d249623077b8906276b8d77ced95f8c4,fashion_bolsas_e_acessorios,29,40,6,150,16,2,11
d265065154be9a455d6a5b2a4727fe38,fashion_bolsas_e_acessorios,44,160,1,100,16,10,15
d272d0921188b0bd91542d704b21404e,eletronicos,36,420,1,150,25,7,16
d285360f29ac7fd97640bf0baef03de0,relogios_presentes,46,501,4,363,18,13,13
d2909bb1200f91eae8737b0baef36afb,brinquedos,27,261,2,990,32,37,18
d29534bc8c74cd3d91e0f175a5c9b366,la_cuisine,59,748,1,1450,74,12,15
d2b0f9cd5e31ed47dbf92b157c0cda96,esporte_lazer,46,1271,5,2350,62,10,22
d2ba9fb97c0a861f8a62383c434e3e1d,fashion_roupa_masculina,37,439,3,550,18,16,23
d2bea3c01e172037caa99b2d138f39d0,eletroportateis,55,512,1,350,16,35,25
d2e1eee81b5ff42f0f1f4693e1182349,utilidades_domesticas,20,637,1,550,17,28,11
d2f2c2b94c6ac44ece0bd0dd202c7939,moveis_decoracao,54,241,4,1050,32,12,32
d2f5484cbffe4ca766301b21ab9246dd,informatica_acessorios,51,448,1,180,16,9,16
d2f682fdb39628d58f64ca02d3cb580f,moveis_decoracao,63,447,2,900,80,10,60
d2f7e9449566eb0658d4f5092d71e8a4,fashion_bolsas_e_acessorios,47,130,4,425,17,4,13
d2ff5f62363de6bace21676323900d0d,cama_mesa_banho,57,295,1,12050,60,30,40
d30115c5c4af6437de4bbf9faa668de1,cama_mesa_banho,43,124,1,250,40,4,30
d3060c543b1b88a647cc284ed7a9dd4a,pet_shop,38,817,4,6200,69,10,49
d322eb25f02924adba73e58dbc36b29c,relogios_presentes,34,494,1,300,18,9,14
d339b523c298009f15d242a3a99392c7,ferramentas_jardim,51,2559,3,850,24,9,26
d34efb58e1930773fcde9b951892b1b1,utilidades_domesticas,53,1533,1,1050,22,26,22
d359ac1975cd09111b28c63352a88e18,informatica_acessorios,48,238,1,1500,28,13,14
d36078c6a92906c4c3a2b2a72c146230,fashion_bolsas_e_acessorios,57,156,1,150,16,7,11
d3796e73f7d260e45f5d5b9dc1c5a7a1,cama_mesa_banho,38,567,1,2600,37,23,35
d37b48918cb999510be8ea3bfded4c94,papelaria,46,530,1,350,25,10,17
d37c472122b18add1612235b8d907eb8,bebes,25,218,1,500,21,4,26
d38b4ba2e81db02dbcee8ded3880121c,instrumentos_musicais,59,938,3,500,56,11,20
d38b73f9519632415b56acb83abc77fa,utilidades_domesticas,54,620,3,1900,47,11,25
d39421ec4cc2bf52e35f8bf00f1ec314,beleza_saude,56,1534,1,1600,35,25,20
d3a8b40808854363a045f0f4131b0894,cama_mesa_banho,59,1101,1,2726,24,28,28
d3c044bd42d84a79e3b0c42662806a48,esporte_lazer,32,3831,1,150,16,16,11
d3ceda8c68fb31960dab19adf28e5c6d,moveis_decoracao,60,2010,2,3000,69,11,11
d3d2f358e7e92dbbbc0a37d0b7435253,utilidades_domesticas,58,2108,1,2400,34,31,24
d3e1006ba3735c0d44160026b6e0ced3,automotivo,53,2805,3,1850,19,16,17
d3e112316bd3ae29280cec26bd3059fd,bebes,56,1841,1,350,65,11,11
d40ab3a40d37ebabeaf061efefb4a40d,cama_mesa_banho,58,277,2,1100,41,13,13
d41e71b34a15f8bc2c7ed84561ebb600,informatica_acessorios,44,870,2,900,30,6,23
d465fef4e52e46bc9e04996b37789bbd,ferramentas_jardim,57,723,5,880,22,21,19
d46fdf0e0cf02b09e384924d6ba77e57,livros_interesse_geral,47,706,1,450,23,4,16
d472a70d40f4f72dfd5f6024cfc89a13,casa_construcao,56,780,1,1167,22,22,22
d47591e510ca45b6546c65973f772643,relogios_presentes,51,227,4,200,16,2,11
d48bacc1dcd9c86bf1ed4ed2a303336c,brinquedos,52,752,3,1232,38,18,25
d493f5a208254fe85b3ab55d898461a1,alimentos,60,3725,6,675,28,15,15
d49ab5dbfc9329699c524e4f513c5e7f,moveis_decoracao,54,510,2,4400,30,30,30
d4a3ae5a2378f3e732a6d3ba73cc22e4,informatica_acessorios,55,631,1,571,24,25,20
d4a3b5aa064bf44e74f1e71862bea22a,utilidades_domesticas,59,236,1,100,21,9,13
d4d1de9db08cae166ea1a506ea87769b,informatica_acessorios,56,631,1,200,22,22,16
d4ed9e130fbb1aca77ea64f08f1b20cc,utilidades_domesticas,50,424,4,300,16,4,11
d4fe034cde911805af12724d73fde7e0,cama_mesa_banho,53,867,1,1100,20,16,20
d5140e1d258c83a340419c6522c7da22,moveis_decoracao,51,439,1,1500,42,10,32
d52d7fb0d4ea10cd52baa3255c5c0a34,esporte_lazer,58,474,5,1200,20,8,20
d537e54e990d95194a5733e79f1af1aa,esporte_lazer,51,2047,1,50,20,20,20
d53fa4385b1c7af4bc099d079edd4b32,informatica_acessorios,57,377,2,350,30,10,25
d556492cb91418b6a9d9613592b4367f,telefonia_fixa,51,352,1,100,19,3,11
d55d2479e56093f23ebcf313ceb3bcfe,dvds_blu_ray,43,399,1,100,19,3,11
d585c50d622ff40b4d69959caa42a5a3,beleza_saude,50,1580,1,1036,20,19,14
d59349a33fcba18707a61aa852c02c5b,cama_mesa_banho,50,1005,1,850,30,6,26
d5991653e037ccb7af6ed7d94246b249,informatica_acessorios,42,363,1,922,30,15,17
d5a94c75d108fd56ceca390b4ae60e55,esporte_lazer,54,1719,1,975,20,20,14
d5b0a56754200d402145e8527baed7d1,utilidades_domesticas,52,739,1,1500,32,30,24
d5b703c271f43f9c588a6f512a00f77e,brinquedos,27,531,4,150,16,7,20
d5ccbdb97bdcd82d309e35f10adea197,beleza_saude,58,384,2,1100,16,15,30
d5e448e00fb7c59b31e0f3e43c2de0d7,cool_stuff,50,1490,3,850,100,7,50
d5eaad1134bfeff3b2e4a051f652801d,malas_acessorios,59,355,1,600,20,5,20
d5fe61375316d1998d0aac7adbb8b9ab,moveis_decoracao,58,537,4,700,20,35,35
d61cb9070ed7de8a2478eca9c8fc3d93,bebidas,60,3748,1,5900,55,28,28
d63c1011f49d98b976c352955b1c4bea,beleza_saude,57,614,1,950,35,25,20
d6443622b97746fcd40fefeac38a9964,beleza_saude,56,1897,1,293,21,12,17
d655dc03de9b831ed22639631ab2958f,musica,35,1798,1,550,33,6,22
d65a890d49d3bb0209e3e727b1830cf0,ferramentas_jardim,58,655,4,800,35,8,13
d65b6607952f9e0d705b1cbdc92ac027,cool_stuff,57,768,4,500,27,10,15
d65fd7eff38689490b9831828dac8866,telefonia,43,416,3,100,19,3,11
d6637aee74ba05e42bc17a047c335209,beleza_saude,55,1181,1,250,16,11,14
d66c729cd3b64c98515a18898c6b65c3,eletrodomesticos,56,80,1,100,20,13,15
d670c0f6be30a062ebd8f8612ea82d71,telefonia_fixa,39,975,3,450,16,8,16
d678178aa4291cd25a755a90188375c8,moveis_decoracao,43,789,1,950,20,35,20
d6783a6e939059f756562de164efc447,moveis_decoracao,43,442,2,300,20,11,16
d6897f1dfdc99bbbdfda785158793d45,utilidades_domesticas,60,1064,1,390,24,20,24
d68e8addce6282d07c77214c6acc8885,automotivo,50,1224,4,200,16,9,15
d692d19cee022f7acab76373f297ad6a,cama_mesa_banho,56,286,1,1850,70,17,50
d696750e550fd0f733979dd7e5dff921,utilidades_domesticas,44,916,2,950,53,5,13
d69e906470f99256b16bee14a0268fd1,instrumentos_musicais,55,996,3,150,17,17,14
d6c69817b519edddbf1b289631b7160e,perfumaria,38,1813,3,4800,27,20,35
d6fe3b4ddecd4a8393c6a1385de3bfb6,moveis_escritorio,46,1157,1,16650,63,58,24
d71dee111aab947d8d1216505f130d8e,moveis_decoracao,15,856,1,5300,57,15,37
d7252737cad49d030f9ce83b50249120,malas_acessorios,48,883,9,2350,32,52,19
d73378cc66536ea4da8b4026e23ec2cf,moveis_cozinha_area_de_servico_jantar_e_jardim,56,652,2,9200,31,31,31
d73a7e3009d1b8f498a0ffd3e8ae6565,cama_mesa_banho,56,207,1,700,50,11,40
d759fd6b0285e54cf1bc5041e2a286bd,automotivo,52,286,3,375,17,4,14
d7ceaa970defc5f52f1affda0dc32f30,esporte_lazer,41,127,1,600,16,30,15
d7d5562fce331ad958ca6f57057b3526,cool_stuff,33,910,1,700,42,25,15
d7e446a8f36339b1a9d059d1237159c1,utilidades_domesticas,57,1903,1,12050,40,40,45
d801653b991d31a3df73fc859f1ce0ec,beleza_saude,50,902,1,683,22,17,24
d83ccbce75276ea1da5ca97cc4d800d9,esporte_lazer,40,442,1,1000,25,35,30
d86936d170828ee19b4bac2befe8ab1e,esporte_lazer,45,383,1,1300,39,14,37
d86963242e7dda7eed04f57e492ed655,brinquedos,47,453,1,1100,43,6,30
d86a0708a75b7ba0080d94dc632fbc23,beleza_saude,37,634,2,200,16,10,16
d86db9a9e478ff057c0541537639a10e,moveis_decoracao,60,379,1,300,25,2,17
d87815e398ce1204e5981c427c03291f,bebes,55,871,2,200,20,6,15
d881c75404b591b0912840f5401ae57a,relogios_presentes,55,1604,2,220,16,11,12
d883ab699ca4e0634bb63174ec2cfdea,eletroportateis,52,868,3,400,17,10,11
d8a3475446775b8e52583329eaebd38a,telefonia,60,2579,3,303,17,14,16
d8b8e82856a488b2cf5bcf21407efa8d,fashion_bolsas_e_acessorios,34,67,3,100,17,7,12
d8bec459af8ceb11a8177037828ad1a2,fashion_bolsas_e_acessorios,50,142,1,200,16,7,15
d8c92e2b378d2321b7eb32ba6cf52a66,papelaria,60,2019,5,6150,32,35,32
d8cabd83757ecf48a7d2628dee9135c1,perfumaria,38,775,1,553,20,12,16
d8dd9c0b7decc04a3112159b4e6cf7be,bebes,55,1635,1,600,20,13,13
d8e94b73f80bea3c8c7d5cc257fbd4b1,fashion_calcados,54,451,5,1750,36,37,16
d8f1b415091ab79b62ac80443d865ca6,livros_tecnicos,39,2809,1,2400,30,5,23
d91ee220c1b5370b26883cd0cee27b86,esporte_lazer,52,2207,1,1963,29,35,22
d950ce1f38b6772552be4523baf94c7a,beleza_saude,58,2022,1,1400,20,16,16
d952c09021388fd5b1e5f914f559fb10,telefonia,32,366,3,75,18,3,12
d966b3fb4175fb014b8c120ac820a41d,cama_mesa_banho,57,125,2,1200,50,8,50
d96cd2197b0be40a66b1279c910e0921,automotivo,47,2304,4,250,16,6,15
d979289e78afc0a6bee40e1f9dabe520,casa_construcao,44,443,2,13900,40,40,40
d97f2d7642b06661e99578b3455f5d58,utilidades_domesticas,44,883,4,350,17,12,12
d99526b1e4fa5f57b8bde34a7337b5ee,bebidas,45,887,1,250,18,18,18
d9a51912372ce82133d91ad4dccba508,alimentos_bebidas,52,708,1,500,28,15,20
d9bba71d1d1ad35925593d365a2ab43e,eletronicos,58,1473,1,1850,56,12,39
d9bdf643d95cb89844c0da1a0df1d16e,perfumaria,39,572,1,475,20,9,14
d9c01b484ada6a360c2715a08fdf1568,telefonia,33,913,3,325,18,25,21
d9c2eaccfa617895e2720f212e592de1,esporte_lazer,46,3820,1,1400,22,27,22
d9d3c966af100aeb7047ac8b59a70d4c,cama_mesa_banho,51,684,1,1800,30,10,38
d9ea8b9304d5ce0662a97af9337ee871,bebidas,27,560,1,700,18,12,12
da21de83c22b0b56be14738b1bd6348f,cama_mesa_banho,59,596,1,450,27,6,22
da37b1e69fd193ddbdb8721c9079656b,cool_stuff,48,1021,3,2050,70,15,25
da686d15de3ee88de081bd159b031e47,informatica_acessorios,59,229,1,300,50,5,20
da6f9d8ce4950ad572b7b4fe7d7e6c90,beleza_saude,46,2184,3,275,21,3,15
da9278e44c4ae00f02a965792a392ea3,eletrodomesticos_2,54,635,1,5400,26,55,26
daa528ea6aa4a90c32c4a2ce98ee3a9e,casa_construcao,57,1024,7,800,16,27,16
dab2413ead0edda9967edbc9bda2a64e,telefonia,57,680,2,250,17,7,13
dad114e8bc5146e75d68b6f69867e356,esporte_lazer,58,1717,5,1600,40,20,20
dad78ca3a5464684968e4242039b647f,beleza_saude,60,1157,1,1900,16,16,16
db05ec86bc6eba7fe32b9c739d31b10d,casa_conforto,46,406,1,10150,45,30,45
db25a58a5da5dfe2fd19f2604491bd27,eletroportateis,52,1074,1,900,16,10,16
db338cc243c685a907b392a864bebe41,fashion_bolsas_e_acessorios,19,566,7,700,46,5,33
db34e1e6f14cc3755d9149fe8a1de9fd,cool_stuff,38,1513,1,1550,28,36,27
db51982bc43b26164c29605b8ed140d6,telefonia_fixa,20,286,3,100,19,3,11
db5efde3ad0cc579b130d71c4b2db522,audio,40,232,1,6663,17,11,13
db6677c6f890ba1730c0b75bd8132579,beleza_saude,57,615,2,950,35,25,20
db6796aa712a2626572bb3d0b9a039cf,cama_mesa_banho,53,561,3,1350,45,15,35
db8c9fec8be4ec050d0cee6a1e06a3c6,informatica_acessorios,57,123,1,300,50,5,20
db8d62bf1bf1d2dd880c99b88ebff3fb,automotivo,60,705,2,350,17,21,11
dbaeb92cf0908499e8a6f00a9964a6a6,pet_shop,54,444,2,250,16,12,14
dbb4ce89c8ed5fb6fd901e2e51093179,utilidades_domesticas,34,545,3,2200,48,25,25
dbb67791e405873b259e4656bf971246,informatica_acessorios,32,321,1,207,17,12,13
dbe77c6f7f0935b442ef0c4df2ee3efe,moveis_decoracao,59,2010,2,3000,69,11,11
dbedc5c46934d0708dd37cccef1c2184,moveis_decoracao,60,87,1,1500,40,7,34
